case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000541,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000010096 has risk score 98; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 98.""}",47
RC00000541,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-141.""}",47
RC00000541,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",47
RC00000541,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000541; keep under review pending confirmation."",""file"":""recommended_action_RC00000541.md"",""cited"":[{""f"":""customer_pattern_RC00000541.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000541.md"",""a"":""merchant""},{""f"":""network_graph_RC00000541.json"",""a"":""network""},{""f"":""policy_match_RC00000541.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2296.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_141 as an elevated-risk signal.""}]}",47
RC00000542,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000542 opened from transaction TX0000051385; P1 priority.""}",49
RC00000542,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007993 generated a CASH_OUT transaction for USD 17352.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 17352.00.""}",49
RC00000542,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000010154 has risk score 12; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 12.""}",49
RC00000542,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-142.""}",49
RC00000542,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",49
RC00000542,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":95,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""MED"",""tone"":""warn""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000542; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000542.md"",""cited"":[{""f"":""customer_pattern_RC00000542.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000542.md"",""a"":""merchant""},{""f"":""network_graph_RC00000542.json"",""a"":""network""},{""f"":""policy_match_RC00000542.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 17352.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_142 as a future recall signal.""}]}",49
RC00000543,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000543 opened from transaction TX0000051763; P2 priority.""}",427
RC00000543,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000012907 generated a PAYMENT transaction for USD 4330.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 4330.80.""}",427
RC00000543,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003479 has risk score 86; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 86.""}",427
RC00000543,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-143.""}",427
RC00000543,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",427
RC00000543,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000543; keep under review pending confirmation."",""file"":""recommended_action_RC00000543.md"",""cited"":[{""f"":""customer_pattern_RC00000543.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000543.md"",""a"":""merchant""},{""f"":""network_graph_RC00000543.json"",""a"":""network""},{""f"":""policy_match_RC00000543.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 4330.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_143 as an elevated-risk signal.""}]}",427
RC00000544,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000544 opened from transaction TX0000051800; P1 priority.""}",464
RC00000544,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000013388 generated a CASH_IN transaction for USD 8790.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_IN amount USD 8790.00.""}",464
RC00000544,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000002189 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",464
RC00000544,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-144.""}",464
RC00000544,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",464
RC00000544,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":96,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000544; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000544.md"",""cited"":[{""f"":""customer_pattern_RC00000544.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000544.md"",""a"":""merchant""},{""f"":""network_graph_RC00000544.json"",""a"":""network""},{""f"":""policy_match_RC00000544.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 8790.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_144 as a future recall signal.""}]}",464
RC00000545,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000545 opened from transaction TX0000051921; P2 priority.""}",585
RC00000545,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000014961 generated a PAYMENT transaction for USD 3720.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3720.00.""}",585
RC00000545,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001481 has risk score 86; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 86.""}",585
RC00000545,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-145.""}",585
RC00000545,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",585
RC00000545,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000545; keep under review pending confirmation."",""file"":""recommended_action_RC00000545.md"",""cited"":[{""f"":""customer_pattern_RC00000545.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000545.md"",""a"":""merchant""},{""f"":""network_graph_RC00000545.json"",""a"":""network""},{""f"":""policy_match_RC00000545.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3720.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_145 as an elevated-risk signal.""}]}",585
RC00000546,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000546 opened from transaction TX0000051958; P2 priority.""}",622
RC00000546,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015442 generated a DEBIT transaction for USD 3415.30. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: DEBIT amount USD 3415.30.""}",622
RC00000546,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002184 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",622
RC00000546,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-146.""}",622
RC00000546,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",622
RC00000546,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000546; keep under review pending confirmation."",""file"":""recommended_action_RC00000546.md"",""cited"":[{""f"":""customer_pattern_RC00000546.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000546.md"",""a"":""merchant""},{""f"":""network_graph_RC00000546.json"",""a"":""network""},{""f"":""policy_match_RC00000546.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3415.30 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_146 as an elevated-risk signal.""}]}",622
RC00000547,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000547 opened from transaction TX0000051995; P2 priority.""}",659
RC00000547,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015923 generated a TRANSFER transaction for USD 3173.40. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 3173.40.""}",659
RC00000547,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000007844 has risk score 88; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 88.""}",659
RC00000547,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-147.""}",659
RC00000547,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",659
RC00000547,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000547; keep under review pending confirmation."",""file"":""recommended_action_RC00000547.md"",""cited"":[{""f"":""customer_pattern_RC00000547.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000547.md"",""a"":""merchant""},{""f"":""network_graph_RC00000547.json"",""a"":""network""},{""f"":""policy_match_RC00000547.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3173.40 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_147 as an elevated-risk signal.""}]}",659
